City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Windspeed,Country,Date
369,plerin,48.5425,-2.7798,51.21,95,100,6.91,FR,1650681155
370,bonavista,48.6499,-53.1147,34.81,77,100,11.79,CA,1650681156
371,badvel,14.75,79.05,86.09,59,57,4.47,IN,1650681156
372,eirunepe,-6.6603,-69.8736,72.72,97,21,2.37,BR,1650680904
373,havre-saint-pierre,50.2334,-63.5986,37.4,93,0,11.5,CA,1650681156
374,bestobe,52.4994,73.0975,37.58,37,0,6.58,KZ,1650681157
375,yining,29.0361,114.5636,79.29,69,51,1.74,CN,1650681157
376,tera,14.0078,0.7531,89.58,11,99,7.99,NE,1650681158
377,braco do norte,-28.275,-49.1656,65.48,88,100,2.82,BR,1650681034
378,port lincoln,-34.7333,135.8667,62.49,63,67,14.18,AU,1650681158
379,shenzhen,22.5455,114.0683,84.15,99,6,7.07,CN,1650681158
380,victoria,22.2855,114.1577,84.25,83,6,4.0,HK,1650680936
381,cullman,34.1748,-86.8436,69.15,78,0,5.03,US,1650681032
382,tuatapere,-46.1333,167.6833,57.7,68,59,10.56,NZ,1650681159
383,salalah,17.0151,54.0924,80.69,83,20,2.3,OM,1650681159
384,namatanai,-3.6667,152.4333,84.31,71,33,8.34,PG,1650681160
385,iskateley,67.6803,53.1512,2.37,92,10,6.89,RU,1650681160
386,williston,48.147,-103.618,36.32,91,100,3.0,US,1650681161
387,kyzyl-suu,42.3414,78.0056,52.03,73,64,3.42,KG,1650681161
388,verkhnevilyuysk,63.4453,120.3167,29.23,74,100,3.98,RU,1650681161
389,goderich,43.7501,-81.7165,44.92,81,100,6.91,CA,1650681136
390,eisiskes,54.1667,25.0,39.83,90,99,5.44,LT,1650681162
391,cherskiy,68.75,161.3,25.92,86,100,7.18,RU,1650681162
392,nador,35.174,-2.9287,64.47,72,0,12.66,MA,1650681163
393,santa cruz,-17.8,-63.1667,78.26,78,40,11.5,BO,1650681163
394,vavuniya,8.7514,80.4971,81.52,75,88,1.83,LK,1650681163
395,harper,4.375,-7.7169,78.31,84,40,1.83,LR,1650681164
396,waingapu,-9.6567,120.2641,86.59,65,43,12.15,ID,1650681164
397,bystryy istok,52.371,84.3873,33.98,40,8,6.44,RU,1650681165
398,coromandel,-18.4733,-47.2003,66.67,55,100,3.71,BR,1650681165
399,kavaratti,10.5669,72.642,84.7,72,70,4.43,IN,1650681165
400,gurupa,-1.405,-51.64,71.2,98,100,2.57,BR,1650681166
401,talnakh,69.4865,88.3972,14.34,85,96,2.77,RU,1650681166
402,chakrata,30.7,77.85,63.73,30,0,4.74,IN,1650681166
403,zhigansk,66.7697,123.3711,20.05,84,100,11.05,RU,1650681167
404,lorengau,-2.0226,147.2712,84.18,75,89,7.16,PG,1650681167
405,eureka,40.8021,-124.1637,56.68,80,19,1.99,US,1650681016
406,bosaso,11.2842,49.1816,82.81,65,9,8.77,SO,1650681168
407,camaguey,21.3808,-77.9169,75.54,83,20,11.5,CU,1650681168
408,pitimbu,-7.4706,-34.8086,75.79,81,87,9.6,BR,1650681168
409,thaba nchu,-29.2093,26.839,54.27,91,99,3.4,ZA,1650681169
410,ures,29.4333,-110.4,73.47,23,0,8.61,MX,1650681169
411,mayumba,-3.432,10.6554,76.84,91,100,4.59,GA,1650681169
412,kurtamysh,54.9103,64.4319,34.57,59,25,10.4,RU,1650681170
413,srednekolymsk,67.45,153.6833,24.33,80,100,8.61,RU,1650681170
414,ketchikan,55.3422,-131.6461,48.67,71,100,14.97,US,1650681171
415,malakal,9.5334,31.6605,81.46,62,100,3.91,SS,1650681171
416,pietarsaari,63.65,22.6833,36.0,94,36,7.43,FI,1650681171
417,mugumu,-1.85,34.7,59.34,98,100,2.57,TZ,1650681172
418,cagmanaba,13.055,123.2971,85.68,67,14,2.77,PH,1650681172
419,progreso,21.2833,-89.6667,79.11,78,0,17.87,MX,1650681094
420,san juan,-31.5375,-68.5364,60.76,53,24,4.09,AR,1650681039
421,norman wells,65.282,-126.8329,30.24,47,0,14.97,CA,1650681173
422,nabire,-3.3667,135.4833,82.38,76,89,3.22,ID,1650681173
423,san jose de gracia,20.6667,-102.5833,71.76,26,58,2.3,MX,1650681173
424,tayshet,55.9342,98.0044,27.81,52,88,17.09,RU,1650681174
425,burnie,-41.0667,145.9167,64.94,49,0,7.05,AU,1650681129
426,andenes,69.3143,16.1194,33.78,86,100,4.61,NO,1650681174
427,wajir,1.7471,40.0573,75.33,86,65,10.63,KE,1650681175
428,duzce,40.8389,31.1639,59.25,56,100,7.87,TR,1650681001
429,olivenza,38.6832,-7.103,45.32,94,100,11.99,ES,1650681175
430,san quintin,30.4833,-115.95,57.76,74,1,20.78,MX,1650681175
431,tezu,27.9167,96.1667,72.52,91,99,1.68,IN,1650681176
432,key west,24.5557,-81.7826,80.6,65,75,13.8,US,1650681014
433,turrialba,9.9047,-83.6835,73.36,97,95,1.9,CR,1650681015
434,tessalit,20.1986,1.0114,75.38,9,85,8.57,ML,1650681176
435,shikhany,52.1167,47.2167,44.01,71,100,10.74,RU,1650681177
436,khani,41.9563,42.9566,36.97,64,23,5.53,GE,1650681177
437,monywa,22.1167,95.1333,94.96,37,0,8.57,MM,1650681177
438,fort nelson,58.8053,-122.7002,51.39,24,40,3.44,CA,1650681178
439,borovoy,55.4333,86.0833,24.08,58,75,11.18,RU,1650681178
440,guaratinga,-16.5667,-39.5667,68.45,93,0,1.68,BR,1650681179
441,solhan,38.9634,41.0293,48.04,59,1,4.23,TR,1650681179
442,vardo,70.3705,31.1107,36.63,80,77,13.44,NO,1650681179
443,sinop,41.7711,34.8709,52.79,58,2,8.61,TR,1650681160
444,kenai,60.5544,-151.2583,48.02,57,75,17.27,US,1650681180
445,clyde river,70.4692,-68.5914,-5.57,77,0,5.75,CA,1650681180
446,nicoya,10.1483,-85.452,78.69,78,85,2.26,CR,1650681181
447,bayanday,53.0661,105.5139,34.47,92,100,12.8,RU,1650681181
448,saint george,37.1041,-113.5841,54.63,61,20,5.75,US,1650680984
449,kijang,35.2442,129.2139,71.33,69,100,12.3,KR,1650681182
450,ustye,59.6304,39.736,37.71,95,44,4.32,RU,1650681182
451,havoysund,70.9963,24.6622,35.83,99,100,20.78,NO,1650681182
452,jinxiang,27.4327,120.6062,72.55,86,100,3.85,CN,1650681183
453,xining,36.6167,101.7667,57.99,38,100,2.51,CN,1650681183
454,manjacaze,-24.7117,33.8828,64.54,92,70,1.28,MZ,1650681184
455,zeya,53.75,127.2667,43.79,44,94,6.17,RU,1650681184
456,provideniya,64.3833,-173.3,33.71,65,13,0.81,RU,1650681184
457,grindavik,63.8424,-22.4338,45.07,87,100,10.36,IS,1650680954
458,jumla,29.2747,82.1838,61.93,41,0,3.27,NP,1650681185
459,ballina,-28.8667,153.5667,75.38,63,40,17.27,AU,1650681185
460,nelson bay,-32.7167,152.15,70.0,91,91,10.13,AU,1650681186
461,denpasar,-8.65,115.2167,85.71,84,20,9.22,ID,1650681186
462,tevaitoa,-16.7833,-151.5,79.7,72,87,7.16,PF,1650681187
463,anadyr,64.75,177.4833,30.7,86,75,4.47,RU,1650681187
464,carutapera,-1.195,-46.02,75.63,93,100,1.23,BR,1650681187
465,huarmey,-10.0681,-78.1522,67.62,87,96,7.25,PE,1650681188
466,soure,-0.7167,-48.5233,74.53,96,100,8.37,BR,1650681188
467,nome,64.5011,-165.4064,41.16,60,0,6.91,US,1650681189
468,chuy,-33.6971,-53.4616,52.5,94,81,6.42,UY,1650681189
469,tiznit,29.5833,-9.5,52.38,81,35,5.91,MA,1650681190
470,richards bay,-28.783,32.0377,68.86,95,69,7.29,ZA,1650681190
471,riyadh,24.6877,46.7219,75.34,16,96,6.98,SA,1650680959
472,saldanha,-33.0117,17.9442,53.65,77,0,15.26,ZA,1650681191
473,bubaque,11.2833,-15.8333,75.99,78,96,6.98,GW,1650681191
474,lazaro cardenas,17.9583,-102.2,76.12,76,4,5.08,MX,1650681191
475,baker city,44.7749,-117.8344,49.71,42,0,17.27,US,1650680902
476,ust-ilimsk,58.0006,102.6619,38.03,65,100,6.26,RU,1650681192
477,pacific grove,36.6177,-121.9166,57.42,81,0,10.0,US,1650681181
478,porto santo,33.072,-16.3415,57.58,77,75,10.36,PT,1650681192
479,madimba,-10.4,40.3333,74.8,91,59,5.01,TZ,1650681193
480,hauterive,46.0901,3.4459,52.56,91,100,5.57,FR,1650681193
481,berlevag,70.8578,29.0864,33.6,82,99,14.83,NO,1650681194
482,juneau,58.3019,-134.4197,48.2,83,100,14.97,US,1650681159
483,saidpur,25.7777,88.8917,82.62,75,59,6.08,BD,1650681194
484,charlestown,-32.95,151.6667,73.11,78,62,5.01,AU,1650681194
485,carson city,39.1638,-119.7674,50.83,46,0,10.0,US,1650681014
486,yatou,37.15,122.3833,62.78,40,41,14.97,CN,1650681195
487,leh,34.1667,77.5833,37.65,63,83,4.18,IN,1650681195
488,bjelovar,45.8986,16.8489,45.21,97,86,2.71,HR,1650681196
489,owando,-0.4819,15.8999,72.54,95,100,1.36,CG,1650681196
490,kharan,28.5833,65.4167,80.01,26,65,1.3,PK,1650681196
491,kudahuvadhoo,2.6708,72.8944,80.44,79,100,9.17,MV,1650681197
492,beringovskiy,63.05,179.3167,29.62,84,100,1.97,RU,1650681197
493,mount pleasant,32.7941,-79.8626,65.98,90,0,1.99,US,1650681198
494,inhambane,-23.865,35.3833,70.57,86,100,5.12,MZ,1650681198
495,polunochnoye,60.8697,60.4153,27.46,80,90,5.39,RU,1650681199
496,kommunisticheskiy,61.6789,64.4819,19.33,75,29,1.12,RU,1650681133
497,nara,34.6851,135.8049,76.96,34,73,6.33,JP,1650681199
498,xushan,30.1764,121.2457,76.93,95,100,6.62,CN,1650681200
499,mareeba,-17.0,145.4333,76.44,86,100,8.25,AU,1650681200
500,touros,-5.1989,-35.4608,76.82,91,100,8.63,BR,1650681200
501,galle,6.0367,80.217,83.62,72,87,4.12,LK,1650681201
502,talaya,61.3833,152.75,22.62,76,12,4.05,RU,1650681201
503,nushki,29.5542,66.0215,80.74,9,3,5.1,PK,1650681202
504,yarada,17.65,83.2667,84.52,74,40,4.61,IN,1650681202
505,palmer,42.1584,-72.3287,49.86,62,20,5.75,US,1650681202
506,gold coast,-28.0,153.4333,77.77,75,100,19.57,AU,1650680960
507,naryan-mar,67.6713,53.087,2.59,93,11,6.96,RU,1650681203
508,jiazi,22.8779,116.067,80.69,71,12,7.54,CN,1650681203
509,jalu,29.0331,21.5482,74.53,13,75,8.39,LY,1650681204
510,surgana,20.5667,73.6167,86.9,20,62,3.02,IN,1650681204
511,vila franca do campo,37.7167,-25.4333,57.61,70,100,4.92,PT,1650681204
512,wawa,9.9022,4.4192,81.72,66,79,8.08,NG,1650681017
513,biltine,14.5333,20.9167,85.39,15,99,7.23,TD,1650681205
514,sao joao da barra,-21.6403,-41.0511,74.84,84,0,5.7,BR,1650681205
515,adilcevaz,38.8039,42.7342,47.35,59,9,3.51,TR,1650681206
516,comodoro rivadavia,-45.8667,-67.5,49.86,81,100,10.36,AR,1650681206
517,sao jose da coroa grande,-8.8978,-35.1478,77.97,84,62,6.06,BR,1650681207
518,lakes entrance,-37.8811,147.981,67.15,59,0,4.47,AU,1650681207
519,lulea,65.5842,22.1547,37.47,75,100,5.75,SE,1650681207
520,palana,59.1167,159.9667,26.31,75,56,10.49,RU,1650681193
521,cape coast,5.1053,-1.2466,80.13,85,10,5.97,GH,1650681208
522,naron,43.5167,-8.1528,51.67,81,96,6.44,ES,1650681208
523,tweed,44.4751,-77.3162,43.79,90,45,5.3,CA,1650681208
524,rancho cucamonga,34.1064,-117.5931,60.62,63,75,13.8,US,1650681209
525,bethanien,-26.502,17.1583,63.18,51,61,1.63,NA,1650681209
526,hami,42.8,93.45,72.73,12,3,7.9,CN,1650681210
527,goba,7.0167,39.9833,48.29,90,93,3.44,ET,1650681210
528,oktyabrskoye,43.0645,44.7417,46.54,93,82,2.24,RU,1650681210
529,colac,-38.3333,143.5833,64.17,51,3,2.37,AU,1650681211
530,bereda,43.2686,-7.5406,44.15,100,100,1.99,ES,1650681211
531,dillon,34.4166,-79.3712,74.25,69,71,7.72,US,1650680964
532,arequipa,-16.3989,-71.535,53.67,71,0,4.61,PE,1650680982
533,saint-francois,46.4154,3.9054,51.67,87,0,3.44,FR,1650681212
534,lata,40.1629,-8.3327,50.81,98,96,4.32,PT,1650681212
535,humberto de campos,-2.5983,-43.4611,75.9,92,100,3.69,BR,1650681213
536,meadow lake,34.8014,-106.5436,62.26,26,18,28.03,US,1650681213
537,challans,46.8436,-1.8749,57.4,94,100,6.24,FR,1650681213
538,saint anthony,45.0205,-93.218,53.53,92,100,14.97,US,1650681214
539,maragogi,-9.0122,-35.2225,77.74,84,73,5.64,BR,1650681214
540,hualmay,-11.0964,-77.6139,66.47,90,93,6.46,PE,1650681215
541,sinnamary,5.3833,-52.95,75.24,92,100,5.66,GF,1650681215
542,smolyaninovo,43.2956,132.4675,58.46,25,0,8.25,RU,1650681215
543,marienburg,54.0359,19.0266,40.87,92,7,6.6,PL,1650681216
544,rocha,-34.4833,-54.3333,50.04,87,87,7.76,UY,1650681216
545,corn island,12.1694,-83.0418,80.78,79,46,14.45,NI,1650681217
546,harwich,51.9419,1.2844,54.0,82,91,11.01,GB,1650681217
547,ugoofaaru,5.6667,73.0,83.23,73,100,12.62,MV,1650681217
548,kaeo,-35.1,173.7833,68.32,64,47,9.91,NZ,1650681218
549,kakogawa,34.7667,134.85,76.62,61,100,7.14,JP,1650681218
550,darhan,49.4867,105.9228,46.74,32,98,5.37,MN,1650681219
551,katherine,-14.4667,132.2667,95.32,23,19,11.5,AU,1650681219
552,barabinsk,55.3571,78.357,30.83,55,100,13.89,RU,1650681220
553,alanya,36.5438,31.9998,55.53,47,0,4.25,TR,1650681220
554,manturovo,58.3353,44.7619,38.79,73,35,3.89,RU,1650681220
555,domoni,-12.2569,44.5319,79.18,87,100,8.32,KM,1650681221
556,shawnee,39.05,-95.7669,76.86,61,40,23.02,US,1650681221
557,arys,42.4252,68.795,70.9,49,73,5.3,KZ,1650681222
558,hovd,48.0056,91.6419,47.95,24,75,1.81,MN,1650681222
559,mahajanga,-15.7167,46.3167,77.02,94,40,2.3,MG,1650681222
560,winslow,35.0242,-110.6974,49.44,35,54,17.96,US,1650681223
561,santa rosa,14.3122,121.1114,92.1,58,12,12.46,PH,1650681223
562,novoagansk,61.9449,76.6625,13.23,83,100,15.88,RU,1650681224
563,asyut,27.181,31.1837,60.98,42,0,7.87,EG,1650681224
564,mazagao,-0.115,-51.2894,77.05,98,100,3.8,BR,1650681224
565,mogadishu,2.0371,45.3438,82.27,77,93,10.02,SO,1650681031
566,bozhou,33.8772,115.7703,78.06,55,74,7.83,CN,1650681225
567,pacifica,37.6138,-122.4869,58.42,80,75,23.02,US,1650681055
568,yeppoon,-23.1333,150.7333,80.38,63,26,21.92,AU,1650681225
569,toyooka,35.5333,134.8333,66.25,82,75,5.75,JP,1650681226
570,rio gallegos,-51.6226,-69.2181,46.45,81,0,19.57,AR,1650681226
571,storm lake,42.6411,-95.2097,70.84,78,75,21.85,US,1650681226
572,itoman,26.1247,127.6694,80.98,89,75,18.41,JP,1650681227
573,sambava,-14.2667,50.1667,75.49,90,93,6.93,MG,1650681227
574,japura,-0.3167,102.35,83.3,80,100,2.82,ID,1650681228
575,jacareacanga,-6.2222,-57.7528,72.61,99,90,1.77,BR,1650681228
576,podyuga,61.095,40.8647,35.02,92,100,6.04,RU,1650681229
577,kurilsk,45.2333,147.8833,41.34,87,88,18.81,RU,1650681229
578,aripuana,-9.1667,-60.6333,72.88,99,100,0.72,BR,1650681229
579,kingaroy,-26.5333,151.8333,68.04,68,75,16.11,AU,1650681230
580,makakilo city,21.3469,-158.0858,80.92,60,100,13.8,US,1650681044
581,pecos,31.4229,-103.4932,84.29,45,40,25.32,US,1650681230
582,port keats,-14.25,129.55,93.79,27,25,11.25,AU,1650681230
583,shenjiamen,29.9576,122.298,62.29,98,100,4.23,CN,1650681231
584,tsaratanana,-16.7833,47.65,73.85,81,98,8.16,MG,1650681231
585,qasigiannguit,68.8193,-51.1922,25.05,97,100,3.13,GL,1650681231
586,turbat,26.0023,63.044,81.14,58,4,2.62,PK,1650681232
587,trinidad,-14.8333,-64.9,77.43,84,98,5.1,BO,1650681232
